CustomerID,ProductID,QuantitySold,SalePrice,DateOfSale,Channel,ReturnStatus,Age,Gender,Region,Occupation,LoyaltyTier,Category,SubCategory,ManufacturingCost,SellingPrice,Discount,Stock,CampaignID,Medium,ConversionRate,CustomerReach
CUST0384,PROD066,4,158.94,2023-08-14,Online,Returned,42,Other,West,Teacher,Platinum,Clothing,Jackets,128.09,158.94,10,191,CAMP014,TV,0.23,3847
CUST0848,PROD027,1,702.71,2023-12-15,Offline,Not Returned,51,Male,South,Artist,Platinum,Beauty,Haircare,387.66,702.71,10,164,CAMP016,Radio,0.11,9001
CUST0974,PROD097,2,469.33,2025-03-29,Online,Not Returned,24,Female,North,Teacher,Bronze,Electronics,Cameras,236.26,469.33,0,120,CAMP030,Print,0.28,3304
CUST0048,PROD036,4,497.78,2024-10-25,Offline,Returned,67,Other,North,Engineer,Platinum,Clothing,Shirts,390.67,497.78,20,118,CAMP019,TV,0.06,614
CUST0176,PROD099,1,434.26,2023-07-16,Online,Returned,37,Male,North,Lawyer,Silver,Clothing,Shirts,219.74,434.26,0,74,CAMP028,Email,0.14,2819
CUST0047,PROD067,2,199.16,2023-07-09,Offline,Returned,45,Male,West,Teacher,Platinum,Books,Comics,143.42,199.16,5,30,CAMP049,Email,0.24,8586
CUST0247,PROD013,4,411.78,2023-11-09,Offline,Not Returned,43,Other,East,Artist,Platinum,Books,Comics,268.85,411.78,0,167,CAMP032,Social Media,0.05,1064
CUST0706,PROD030,1,435.32,2025-02-02,Offline,Not Returned,26,Male,South,Artist,Platinum,Clothing,Jackets,360.08,435.32,15,33,CAMP011,Social Media,0.28,538
CUST0220,PROD095,3,434.05,2023-09-21,Online,Returned,68,Male,East,Salesperson,Silver,Electronics,Laptops,313.72,434.05,15,152,CAMP042,Print,0.21,6266
CUST0793,PROD053,3,389.2,2024-03-23,Offline,Not Returned,20,Female,North,Engineer,Bronze,Books,Fiction,272.76,389.2,15,60,CAMP040,Email,0.11,1738
CUST0620,PROD016,4,252.24,2024-11-20,Offline,Returned,30,Female,West,Doctor,Silver,Beauty,Skincare,144.31,252.24,5,58,CAMP034,Email,0.1,8195
CUST0232,PROD041,2,351.46,2025-02-15,Online,Returned,34,Other,North,Lawyer,Bronze,Books,Non-Fiction,195.31,351.46,20,183,CAMP031,TV,0.15,6584
CUST0789,PROD069,1,586.76,2025-06-07,Online,Returned,44,Female,West,Doctor,Platinum,Electronics,Laptops,368.7,586.76,15,35,CAMP037,Email,0.24,9416
CUST0004,PROD056,1,472.34,2023-08-04,Offline,Returned,63,Other,South,Lawyer,Bronze,Beauty,Skincare,334.61,472.34,0,27,CAMP001,TV,0.22,4310
CUST0740,PROD075,1,929.6,2024-05-09,Offline,Returned,36,Male,West,Artist,Bronze,Home,Kitchen,474.28,929.6,20,117,CAMP006,Print,0.3,4431
CUST0844,PROD045,1,309.56,2024-03-27,Online,Not Returned,47,Female,East,Salesperson,Gold,Electronics,Cameras,167.83,309.56,0,104,CAMP029,Social Media,0.23,2626
CUST0420,PROD020,3,451.18,2024-12-22,Offline,Returned,69,Male,West,Salesperson,Gold,Beauty,Skincare,270.78,451.18,20,88,CAMP023,Radio,0.09,4699
CUST0123,PROD061,3,285.13,2024-01-12,Offline,Not Returned,55,Male,North,Teacher,Gold,Books,Non-Fiction,149.78,285.13,0,91,CAMP018,Email,0.13,6854
CUST0093,PROD050,3,51.51,2023-09-20,Online,Not Returned,21,Male,North,Salesperson,Bronze,Clothing,Shirts,26.76,51.51,10,128,CAMP047,Print,0.23,724
CUST0642,PROD043,1,707.97,2024-08-06,Offline,Not Returned,33,Female,North,Artist,Gold,Beauty,Skincare,473.44,707.97,15,100,CAMP003,Radio,0.18,5134
CUST0550,PROD060,2,632.18,2023-11-24,Offline,Not Returned,61,Male,West,Salesperson,Platinum,Electronics,Phones,365.7,632.18,5,91,CAMP040,Email,0.11,1738
CUST0979,PROD063,2,356.74,2024-11-07,Online,Returned,51,Female,West,Salesperson,Bronze,Books,Comics,220.53,356.74,20,30,CAMP037,Email,0.24,9416
CUST0324,PROD091,1,425.91,2025-05-14,Offline,Not Returned,53,Male,East,Lawyer,Bronze,Home,Kitchen,266.74,425.91,20,75,CAMP024,Email,0.05,8351
CUST0822,PROD028,1,615.27,2024-03-06,Offline,Returned,20,Male,West,Artist,Gold,Beauty,Haircare,367.56,615.27,20,29,CAMP014,TV,0.23,3847
CUST0124,PROD021,2,697.73,2023-08-21,Online,Not Returned,28,Female,West,Teacher,Gold,Clothing,Pants,455.74,697.73,5,125,CAMP020,TV,0.2,1925
CUST0994,PROD050,2,51.51,2023-10-13,Online,Not Returned,49,Other,South,Lawyer,Platinum,Clothing,Shirts,26.76,51.51,10,128,CAMP049,Email,0.24,8586
CUST0959,PROD021,4,697.73,2023-08-01,Offline,Returned,51,Male,West,Lawyer,Platinum,Clothing,Pants,455.74,697.73,5,125,CAMP030,Print,0.28,3304
CUST0914,PROD019,1,108.07,2025-02-24,Online,Returned,20,Female,South,Engineer,Bronze,Home,Decor,81.69,108.07,10,170,CAMP044,Radio,0.12,8434
CUST0635,PROD076,1,11.77,2023-10-20,Offline,Returned,41,Male,South,Artist,Gold,Books,Fiction,9.38,11.77,0,167,CAMP007,Print,0.2,1339
CUST0481,PROD011,4,828.39,2023-08-28,Offline,Returned,62,Other,East,Artist,Bronze,Beauty,Makeup,415.84,828.39,0,151,CAMP039,Print,0.18,4569
CUST0693,PROD079,2,429.38,2024-04-04,Offline,Not Returned,45,Female,East,Artist,Silver,Home,Furniture,255.82,429.38,5,54,CAMP021,Radio,0.12,1050
CUST0153,PROD027,4,702.71,2023-11-30,Offline,Returned,41,Female,South,Lawyer,Silver,Beauty,Haircare,387.66,702.71,10,164,CAMP037,Email,0.24,9416
CUST0661,PROD030,3,435.32,2024-12-26,Offline,Returned,67,Female,South,Teacher,Platinum,Clothing,Jackets,360.08,435.32,15,33,CAMP011,Social Media,0.28,538
CUST0475,PROD034,4,188.89,2024-06-22,Online,Returned,34,Male,South,Lawyer,Gold,Electronics,Laptops,141.09,188.89,20,123,CAMP017,TV,0.26,3221
CUST0151,PROD012,3,16.62,2024-03-17,Online,Returned,45,Female,West,Salesperson,Silver,Clothing,Pants,9.24,16.62,20,179,CAMP025,Print,0.03,8674
CUST0312,PROD051,4,644.99,2025-05-18,Offline,Not Returned,25,Other,East,Engineer,Gold,Electronics,Cameras,461.93,644.99,0,138,CAMP016,Radio,0.11,9001
CUST1000,PROD014,4,420.72,2025-05-15,Online,Returned,32,Female,South,Salesperson,Silver,Clothing,Pants,309.02,420.72,15,86,CAMP041,Social Media,0.07,1206
CUST0103,PROD019,3,108.07,2024-08-26,Offline,Returned,31,Other,West,Teacher,Platinum,Home,Decor,81.69,108.07,10,170,CAMP047,Print,0.23,724
CUST0016,PROD034,2,188.89,2023-10-21,Offline,Returned,48,Male,East,Lawyer,Bronze,Electronics,Laptops,141.09,188.89,20,123,CAMP010,Email,0.09,6096
CUST0546,PROD071,4,579.47,2024-04-30,Online,Returned,60,Other,South,Engineer,Platinum,Electronics,Laptops,347.99,579.47,5,191,CAMP043,Print,0.2,7690
CUST0117,PROD026,4,67.9,2024-08-24,Offline,Not Returned,26,Female,East,Engineer,Silver,Home,Furniture,44.75,67.9,20,143,CAMP048,TV,0.13,6770
CUST0069,PROD054,3,608.33,2023-06-26,Online,Returned,61,Female,West,Engineer,Platinum,Clothing,Jackets,394.54,608.33,10,151,CAMP037,Email,0.24,9416
CUST0640,PROD002,2,431.54,2024-09-04,Online,Not Returned,39,Male,West,Artist,Platinum,Beauty,Makeup,222.27,431.54,10,171,CAMP002,Radio,0.17,3223
CUST0129,PROD097,2,469.33,2025-06-01,Online,Returned,67,Male,East,Doctor,Bronze,Electronics,Cameras,236.26,469.33,0,120,CAMP037,Email,0.24,9416
CUST0167,PROD079,2,429.38,2025-02-21,Online,Not Returned,55,Male,West,Engineer,Gold,Home,Furniture,255.82,429.38,5,54,CAMP004,TV,0.03,5997
CUST0687,PROD055,3,407.11,2025-06-07,Online,Not Returned,21,Other,East,Salesperson,Silver,Beauty,Skincare,324.95,407.11,15,94,CAMP022,Print,0.16,2200
CUST0090,PROD086,4,290.81,2024-12-18,Online,Not Returned,65,Female,South,Artist,Platinum,Books,Non-Fiction,232.09,290.81,0,66,CAMP050,Social Media,0.1,7198
CUST0818,PROD074,3,663.94,2024-07-21,Online,Not Returned,32,Female,North,Lawyer,Gold,Beauty,Haircare,359.04,663.94,5,70,CAMP048,TV,0.13,6770
CUST0874,PROD062,2,621.93,2023-08-28,Online,Not Returned,45,Male,West,Engineer,Platinum,Home,Kitchen,393.31,621.93,20,121,CAMP039,Print,0.18,4569
CUST0631,PROD026,2,67.9,2023-12-11,Online,Not Returned,19,Other,South,Engineer,Gold,Home,Furniture,44.75,67.9,20,143,CAMP002,Radio,0.17,3223
CUST0984,PROD049,3,658.16,2024-06-20,Online,Returned,64,Other,East,Lawyer,Bronze,Electronics,Laptops,329.32,658.16,20,182,CAMP041,Social Media,0.07,1206
CUST0704,PROD090,1,704.66,2023-08-10,Online,Returned,47,Other,West,Salesperson,Silver,Clothing,Jackets,419.44,704.66,15,112,CAMP039,Print,0.18,4569
CUST0441,PROD007,2,554.38,2024-02-18,Online,Not Returned,47,Other,South,Doctor,Platinum,Clothing,Jackets,392.07,554.38,0,110,CAMP020,TV,0.2,1925
CUST0344,PROD063,3,356.74,2023-11-18,Online,Not Returned,66,Male,West,Doctor,Bronze,Books,Comics,220.53,356.74,20,30,CAMP045,Print,0.09,3248
CUST0557,PROD057,2,570.59,2024-02-02,Online,Not Returned,63,Female,North,Doctor,Platinum,Home,Kitchen,442.47,570.59,0,175,CAMP023,Radio,0.09,4699
CUST0457,PROD009,3,616.24,2023-08-09,Online,Not Returned,54,Male,North,Artist,Silver,Books,Non-Fiction,340.86,616.24,5,161,CAMP046,Email,0.23,700
CUST0146,PROD046,1,917.26,2024-06-27,Online,Not Returned,50,Male,South,Doctor,Silver,Clothing,Jackets,489.42,917.26,10,188,CAMP048,TV,0.13,6770
CUST0972,PROD095,1,434.05,2023-12-09,Offline,Returned,26,Male,South,Teacher,Platinum,Electronics,Laptops,313.72,434.05,15,152,CAMP047,Print,0.23,724
CUST0041,PROD019,2,108.07,2024-07-01,Online,Returned,47,Male,South,Doctor,Silver,Home,Decor,81.69,108.07,10,170,CAMP038,Social Media,0.25,7042
CUST0095,PROD055,3,407.11,2023-10-29,Offline,Not Returned,35,Other,South,Salesperson,Bronze,Beauty,Skincare,324.95,407.11,15,94,CAMP006,Print,0.3,4431
CUST0944,PROD086,3,290.81,2023-11-05,Offline,Not Returned,54,Female,East,Artist,Platinum,Books,Non-Fiction,232.09,290.81,0,66,CAMP008,Radio,0.08,9694
CUST0025,PROD092,4,974.53,2023-12-24,Online,Not Returned,62,Female,East,Teacher,Gold,Home,Kitchen,490.72,974.53,20,15,CAMP009,Social Media,0.14,9369
CUST0368,PROD017,1,748.75,2024-05-25,Offline,Returned,56,Other,South,Doctor,Gold,Home,Decor,433.57,748.75,5,115,CAMP049,Email,0.24,8586
CUST0460,PROD082,1,319.75,2024-07-31,Offline,Not Returned,56,Male,East,Lawyer,Silver,Home,Furniture,186.9,319.75,10,44,CAMP013,TV,0.09,7006
CUST0018,PROD069,4,586.76,2024-08-17,Online,Not Returned,41,Male,West,Salesperson,Silver,Electronics,Laptops,368.7,586.76,15,35,CAMP018,Email,0.13,6854
CUST0750,PROD057,1,570.59,2023-06-19,Online,Returned,39,Other,East,Artist,Bronze,Home,Kitchen,442.47,570.59,0,175,CAMP030,Print,0.28,3304
CUST0237,PROD067,3,199.16,2025-06-05,Online,Returned,60,Male,North,Artist,Gold,Books,Comics,143.42,199.16,5,30,CAMP031,TV,0.15,6584
CUST0541,PROD051,1,644.99,2023-06-25,Offline,Not Returned,49,Female,South,Teacher,Bronze,Electronics,Cameras,461.93,644.99,0,138,CAMP004,TV,0.03,5997
CUST0002,PROD066,2,158.94,2023-08-11,Offline,Returned,39,Male,West,Artist,Gold,Clothing,Jackets,128.09,158.94,10,191,CAMP017,TV,0.26,3221
CUST0129,PROD069,4,586.76,2024-02-23,Offline,Not Returned,67,Male,East,Doctor,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP033,Radio,0.13,6422
CUST0644,PROD032,3,291.99,2023-12-04,Offline,Not Returned,32,Female,North,Teacher,Gold,Home,Decor,191.05,291.99,10,189,CAMP028,Email,0.14,2819
CUST0702,PROD062,4,621.93,2023-07-02,Online,Not Returned,23,Male,West,Teacher,Gold,Home,Kitchen,393.31,621.93,20,121,CAMP025,Print,0.03,8674
CUST0216,PROD037,3,406.67,2024-08-28,Offline,Returned,61,Other,West,Artist,Platinum,Electronics,Phones,322.86,406.67,0,127,CAMP012,Radio,0.28,1905
CUST0531,PROD001,3,151.0,2025-04-25,Online,Returned,25,Other,East,Engineer,Bronze,Beauty,Haircare,90.4,151.0,15,130,CAMP013,TV,0.09,7006
CUST0738,PROD063,2,356.74,2023-12-27,Online,Not Returned,50,Male,East,Artist,Bronze,Books,Comics,220.53,356.74,20,30,CAMP015,Email,0.09,919
CUST0860,PROD100,1,509.14,2024-05-25,Online,Not Returned,48,Female,North,Salesperson,Platinum,Books,Non-Fiction,409.31,509.14,5,110,CAMP043,Print,0.2,7690
CUST0536,PROD059,2,267.99,2024-10-30,Online,Not Returned,43,Other,South,Doctor,Bronze,Home,Decor,175.4,267.99,10,68,CAMP030,Print,0.28,3304
CUST0086,PROD029,2,837.01,2024-12-04,Offline,Not Returned,37,Male,West,Artist,Silver,Home,Kitchen,468.43,837.01,20,90,CAMP030,Print,0.28,3304
CUST0830,PROD030,2,435.32,2024-04-11,Offline,Not Returned,23,Female,North,Salesperson,Gold,Clothing,Jackets,360.08,435.32,15,33,CAMP038,Social Media,0.25,7042
CUST0402,PROD005,4,319.66,2024-12-29,Online,Not Returned,23,Male,East,Doctor,Bronze,Electronics,Laptops,234.05,319.66,5,196,CAMP024,Email,0.05,8351
CUST0061,PROD006,2,714.55,2024-12-15,Online,Not Returned,65,Other,West,Doctor,Platinum,Beauty,Skincare,369.85,714.55,0,159,CAMP029,Social Media,0.23,2626
CUST0005,PROD089,1,476.87,2024-12-25,Online,Not Returned,29,Male,West,Teacher,Bronze,Electronics,Cameras,302.32,476.87,0,21,CAMP035,Radio,0.09,5354
CUST0969,PROD069,1,586.76,2025-05-07,Online,Returned,39,Female,North,Teacher,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP020,TV,0.2,1925
CUST0892,PROD002,3,431.54,2024-11-26,Offline,Returned,32,Male,West,Salesperson,Silver,Beauty,Makeup,222.27,431.54,10,171,CAMP009,Social Media,0.14,9369
CUST0214,PROD047,4,169.72,2024-02-21,Offline,Returned,32,Other,West,Engineer,Gold,Home,Kitchen,97.26,169.72,20,122,CAMP039,Print,0.18,4569
CUST0113,PROD080,4,432.62,2025-01-16,Online,Returned,37,Female,North,Engineer,Platinum,Books,Comics,322.14,432.62,5,53,CAMP047,Print,0.23,724
CUST0763,PROD005,1,319.66,2023-09-28,Offline,Returned,68,Male,East,Lawyer,Bronze,Electronics,Laptops,234.05,319.66,5,196,CAMP047,Print,0.23,724
CUST0402,PROD088,4,351.57,2023-09-23,Offline,Returned,23,Male,East,Doctor,Bronze,Books,Comics,288.51,351.57,20,32,CAMP025,Print,0.03,8674
CUST0886,PROD010,4,418.52,2023-08-18,Online,Not Returned,25,Other,West,Doctor,Gold,Books,Non-Fiction,232.85,418.52,0,166,CAMP037,Email,0.24,9416
CUST0511,PROD082,4,319.75,2024-11-25,Online,Not Returned,30,Other,North,Teacher,Silver,Home,Furniture,186.9,319.75,10,44,CAMP039,Print,0.18,4569
CUST0584,PROD059,2,267.99,2025-02-08,Online,Not Returned,45,Female,West,Lawyer,Bronze,Home,Decor,175.4,267.99,10,68,CAMP049,Email,0.24,8586
CUST0173,PROD056,1,472.34,2024-08-06,Online,Returned,52,Other,North,Doctor,Bronze,Beauty,Skincare,334.61,472.34,0,27,CAMP050,Social Media,0.1,7198
CUST0665,PROD025,2,101.3,2025-05-26,Offline,Returned,50,Female,West,Doctor,Silver,Books,Fiction,65.6,101.3,15,153,CAMP017,TV,0.26,3221
CUST0525,PROD023,3,174.72,2024-01-30,Online,Not Returned,56,Male,South,Engineer,Gold,Clothing,Pants,99.29,174.72,0,14,CAMP017,TV,0.26,3221
CUST0956,PROD072,3,458.6,2024-02-21,Offline,Not Returned,68,Female,West,Doctor,Gold,Electronics,Phones,302.12,458.6,0,170,CAMP043,Print,0.2,7690
CUST0448,PROD094,2,534.34,2024-10-24,Offline,Returned,18,Female,South,Artist,Platinum,Books,Comics,418.25,534.34,5,153,CAMP039,Print,0.18,4569
CUST0375,PROD004,2,510.3,2025-03-16,Online,Not Returned,38,Female,South,Engineer,Bronze,Home,Furniture,316.46,510.3,15,134,CAMP046,Email,0.23,700
CUST0021,PROD065,1,612.26,2024-07-20,Offline,Returned,34,Other,West,Doctor,Gold,Beauty,Skincare,478.42,612.26,5,107,CAMP017,TV,0.26,3221
CUST0804,PROD050,3,51.51,2024-09-26,Offline,Not Returned,42,Male,South,Artist,Bronze,Clothing,Shirts,26.76,51.51,10,128,CAMP050,Social Media,0.1,7198
CUST0466,PROD064,3,875.84,2024-12-07,Online,Returned,20,Male,South,Engineer,Gold,Beauty,Skincare,481.01,875.84,5,168,CAMP049,Email,0.24,8586
CUST0150,PROD064,1,875.84,2024-01-31,Offline,Not Returned,32,Other,South,Lawyer,Bronze,Beauty,Skincare,481.01,875.84,5,168,CAMP050,Social Media,0.1,7198
CUST0436,PROD072,4,458.6,2025-02-21,Online,Not Returned,53,Female,West,Lawyer,Bronze,Electronics,Phones,302.12,458.6,0,170,CAMP047,Print,0.23,724
CUST0750,PROD080,4,432.62,2023-09-09,Offline,Not Returned,39,Other,East,Artist,Bronze,Books,Comics,322.14,432.62,5,53,CAMP035,Radio,0.09,5354
CUST0584,PROD088,2,351.57,2025-05-21,Online,Not Returned,45,Female,West,Lawyer,Bronze,Books,Comics,288.51,351.57,20,32,CAMP033,Radio,0.13,6422
CUST0791,PROD059,1,267.99,2023-12-10,Offline,Not Returned,22,Female,South,Engineer,Platinum,Home,Decor,175.4,267.99,10,68,CAMP025,Print,0.03,8674
CUST0164,PROD084,3,192.46,2023-11-20,Online,Not Returned,49,Other,North,Salesperson,Platinum,Clothing,Jackets,138.14,192.46,15,49,CAMP037,Email,0.24,9416
CUST0262,PROD088,2,351.57,2023-07-31,Online,Not Returned,53,Female,West,Engineer,Gold,Books,Comics,288.51,351.57,20,32,CAMP018,Email,0.13,6854
CUST0786,PROD079,4,429.38,2024-06-13,Online,Not Returned,59,Male,North,Salesperson,Gold,Home,Furniture,255.82,429.38,5,54,CAMP048,TV,0.13,6770
CUST0909,PROD027,3,702.71,2024-09-09,Offline,Returned,69,Other,East,Salesperson,Platinum,Beauty,Haircare,387.66,702.71,10,164,CAMP028,Email,0.14,2819
CUST0078,PROD062,4,621.93,2025-05-08,Online,Not Returned,29,Male,East,Salesperson,Platinum,Home,Kitchen,393.31,621.93,20,121,CAMP018,Email,0.13,6854
CUST0281,PROD067,4,199.16,2024-04-11,Online,Returned,28,Female,West,Salesperson,Bronze,Books,Comics,143.42,199.16,5,30,CAMP007,Print,0.2,1339
CUST0129,PROD069,3,586.76,2024-05-26,Offline,Returned,67,Male,East,Doctor,Bronze,Electronics,Laptops,368.7,586.76,15,35,CAMP040,Email,0.11,1738
CUST0262,PROD027,2,702.71,2024-03-20,Online,Not Returned,53,Female,West,Engineer,Gold,Beauty,Haircare,387.66,702.71,10,164,CAMP031,TV,0.15,6584
CUST0517,PROD060,1,632.18,2024-09-13,Offline,Not Returned,27,Female,North,Doctor,Bronze,Electronics,Phones,365.7,632.18,5,91,CAMP043,Print,0.2,7690
CUST0777,PROD085,2,615.79,2023-07-28,Offline,Returned,40,Other,East,Lawyer,Platinum,Beauty,Haircare,384.15,615.79,5,126,CAMP025,Print,0.03,8674
CUST0650,PROD053,3,389.2,2024-01-01,Online,Returned,41,Female,South,Lawyer,Gold,Books,Fiction,272.76,389.2,15,60,CAMP044,Radio,0.12,8434
CUST0500,PROD009,4,616.24,2023-08-04,Offline,Returned,46,Male,East,Doctor,Silver,Books,Non-Fiction,340.86,616.24,5,161,CAMP013,TV,0.09,7006
CUST0950,PROD088,4,351.57,2023-09-19,Offline,Not Returned,55,Female,North,Engineer,Bronze,Books,Comics,288.51,351.57,20,32,CAMP037,Email,0.24,9416
CUST0410,PROD041,2,351.46,2024-06-21,Offline,Returned,27,Male,West,Engineer,Bronze,Books,Non-Fiction,195.31,351.46,20,183,CAMP037,Email,0.24,9416
CUST0937,PROD046,2,917.26,2023-10-30,Online,Returned,32,Male,South,Lawyer,Gold,Clothing,Jackets,489.42,917.26,10,188,CAMP041,Social Media,0.07,1206
CUST0311,PROD051,2,644.99,2024-04-07,Online,Not Returned,62,Male,South,Engineer,Bronze,Electronics,Cameras,461.93,644.99,0,138,CAMP030,Print,0.28,3304
CUST0907,PROD087,4,485.74,2025-05-26,Online,Not Returned,50,Female,West,Engineer,Platinum,Beauty,Makeup,389.18,485.74,20,82,CAMP001,TV,0.22,4310
CUST0401,PROD099,2,434.26,2024-08-08,Offline,Returned,69,Female,East,Teacher,Platinum,Clothing,Shirts,219.74,434.26,0,74,CAMP039,Print,0.18,4569
CUST0234,PROD017,4,748.75,2024-03-21,Offline,Not Returned,55,Other,South,Teacher,Gold,Home,Decor,433.57,748.75,5,115,CAMP031,TV,0.15,6584
CUST0771,PROD029,4,837.01,2025-05-07,Offline,Not Returned,63,Other,North,Lawyer,Gold,Home,Kitchen,468.43,837.01,20,90,CAMP009,Social Media,0.14,9369
CUST0120,PROD096,2,22.76,2024-04-05,Online,Returned,24,Female,North,Artist,Silver,Home,Furniture,16.19,22.76,5,15,CAMP022,Print,0.16,2200
CUST0639,PROD095,3,434.05,2024-08-21,Online,Returned,61,Female,East,Doctor,Platinum,Electronics,Laptops,313.72,434.05,15,152,CAMP003,Radio,0.18,5134
CUST0971,PROD062,2,621.93,2023-10-06,Offline,Not Returned,37,Male,South,Artist,Bronze,Home,Kitchen,393.31,621.93,20,121,CAMP041,Social Media,0.07,1206
CUST0525,PROD029,1,837.01,2024-10-10,Online,Not Returned,56,Male,South,Engineer,Gold,Home,Kitchen,468.43,837.01,20,90,CAMP004,TV,0.03,5997
CUST0207,PROD026,4,67.9,2025-01-10,Online,Returned,18,Male,East,Artist,Gold,Home,Furniture,44.75,67.9,20,143,CAMP042,Print,0.21,6266
CUST0118,PROD059,4,267.99,2023-09-14,Online,Returned,44,Male,East,Engineer,Platinum,Home,Decor,175.4,267.99,10,68,CAMP034,Email,0.1,8195
CUST0302,PROD096,4,22.76,2024-04-24,Online,Returned,69,Other,East,Teacher,Bronze,Home,Furniture,16.19,22.76,5,15,CAMP036,Email,0.16,7271
CUST0773,PROD018,2,10.9,2024-11-27,Online,Returned,62,Male,West,Teacher,Silver,Clothing,Shirts,8.98,10.9,5,107,CAMP040,Email,0.11,1738
CUST0093,PROD020,3,451.18,2025-02-14,Online,Not Returned,21,Male,North,Salesperson,Bronze,Beauty,Skincare,270.78,451.18,20,88,CAMP011,Social Media,0.28,538
CUST0102,PROD002,4,431.54,2025-05-03,Online,Returned,65,Male,North,Doctor,Silver,Beauty,Makeup,222.27,431.54,10,171,CAMP027,Social Media,0.26,359
CUST0033,PROD007,2,554.38,2024-05-04,Online,Not Returned,25,Male,North,Lawyer,Platinum,Clothing,Jackets,392.07,554.38,0,110,CAMP020,TV,0.2,1925
CUST0468,PROD023,3,174.72,2023-11-25,Online,Returned,39,Other,East,Engineer,Gold,Clothing,Pants,99.29,174.72,0,14,CAMP021,Radio,0.12,1050
CUST0008,PROD006,1,714.55,2023-07-31,Offline,Not Returned,61,Male,South,Teacher,Platinum,Beauty,Skincare,369.85,714.55,0,159,CAMP033,Radio,0.13,6422
CUST0260,PROD042,2,414.51,2024-06-30,Online,Not Returned,54,Male,East,Engineer,Bronze,Home,Decor,213.43,414.51,5,46,CAMP014,TV,0.23,3847
CUST0781,PROD056,2,472.34,2024-12-22,Online,Returned,64,Female,East,Artist,Gold,Beauty,Skincare,334.61,472.34,0,27,CAMP037,Email,0.24,9416
CUST0842,PROD043,2,707.97,2024-02-14,Online,Not Returned,65,Other,East,Doctor,Silver,Beauty,Skincare,473.44,707.97,15,100,CAMP023,Radio,0.09,4699
CUST0046,PROD041,2,351.46,2025-05-23,Offline,Returned,69,Other,South,Doctor,Gold,Books,Non-Fiction,195.31,351.46,20,183,CAMP009,Social Media,0.14,9369
CUST0853,PROD095,4,434.05,2024-12-22,Offline,Returned,31,Female,South,Lawyer,Platinum,Electronics,Laptops,313.72,434.05,15,152,CAMP024,Email,0.05,8351
CUST0986,PROD008,2,348.19,2024-02-04,Offline,Returned,65,Male,West,Engineer,Bronze,Beauty,Skincare,269.6,348.19,15,61,CAMP016,Radio,0.11,9001
CUST0231,PROD001,1,151.0,2025-01-02,Online,Returned,39,Male,South,Artist,Gold,Beauty,Haircare,90.4,151.0,15,130,CAMP007,Print,0.2,1339
CUST0299,PROD038,1,10.99,2024-07-13,Offline,Returned,35,Female,East,Doctor,Bronze,Clothing,Shirts,8.08,10.99,0,14,CAMP023,Radio,0.09,4699
CUST0269,PROD065,2,612.26,2025-05-26,Offline,Not Returned,24,Other,North,Engineer,Silver,Beauty,Skincare,478.42,612.26,5,107,CAMP019,TV,0.06,614
CUST0934,PROD083,2,215.27,2023-10-11,Offline,Returned,31,Female,South,Artist,Gold,Home,Decor,140.76,215.27,20,32,CAMP026,Radio,0.21,3744
CUST0994,PROD029,4,837.01,2023-11-06,Offline,Returned,49,Other,South,Lawyer,Platinum,Home,Kitchen,468.43,837.01,20,90,CAMP015,Email,0.09,919
CUST0424,PROD066,4,158.94,2023-06-21,Online,Not Returned,42,Female,East,Teacher,Bronze,Clothing,Jackets,128.09,158.94,10,191,CAMP003,Radio,0.18,5134
CUST0061,PROD044,4,571.0,2024-12-08,Online,Not Returned,65,Other,West,Doctor,Platinum,Electronics,Cameras,318.85,571.0,15,193,CAMP017,TV,0.26,3221
CUST0618,PROD008,2,348.19,2025-03-21,Online,Not Returned,49,Other,West,Lawyer,Platinum,Beauty,Skincare,269.6,348.19,15,61,CAMP003,Radio,0.18,5134
